"lncRNAs","GNCoding","Genes","GPCoding","miRNAs"
"ENSG00000245532","NEAT1","ENSG00000110492","MDK","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000022267","FHL1","hsa-miR-339-5p"
"ENSG00000245532","NEAT1","ENSG00000101412","E2F1","hsa-miR-329-3p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000172765","TMCC1","hsa-miR-320b,hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-320d,hsa-miR-324-5p,hsa-miR-320c,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4429,hsa-miR-4262,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000110880","CORO1C","hsa-miR-211-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000113971","NPHP3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000160209","PDXK","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000165029","ABCA1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000135114","OASL","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000044524","EPHA3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000153234","NR4A2","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000177508","IRX3","hsa-miR-377-3p"
"ENSG00000245532","NEAT1","ENSG00000091073","DTX2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000146674","IGFBP3","hsa-miR-339-5p"
"ENSG00000245532","NEAT1","ENSG00000126878","AIF1L","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000152642","GPD1L","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000129993","CBFA2T3","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000206503","HLA-A","hsa-miR-342-3p"
"ENSG00000245532","NEAT1","ENSG00000168918","INPP5D","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000102554","KLF5","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-339-5p,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000114573","ATP6V1A","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000135723","FHOD1","hsa-miR-377-3p"
"ENSG00000245532","NEAT1","ENSG00000163606","CD200R1","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000125347","IRF1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000153391","INO80C","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000085276","MECOM","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000111252","SH2B3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-miR-320a,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000153707","PTPRD","hsa-let-7i-5p,hsa-miR-324-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000102755","FLT1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-370-3p,hsa-miR-181c-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000028277","POU2F2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000148339","SLC25A25","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000184860","SDR42E1","hsa-let-7i-5p,hsa-let-7e-5p"
"ENSG00000245532","NEAT1","ENSG00000135048","CEMIP2","hsa-miR-320b,hsa-let-7i-5p,hsa-miR-320d,hsa-miR-320c,hsa-let-7e-5p,hsa-miR-4429,hsa-let-7g-5p,hsa-miR-320a,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000168476","REEP4","hsa-miR-324-5p"
"ENSG00000245532","NEAT1","ENSG00000069702","TGFBR3","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-let-7i-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-let-7e-5p,hsa-miR-4262,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000038295","TLL1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-377-3p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000103460","TOX3","hsa-miR-211-5p"
"ENSG00000245532","NEAT1","ENSG00000115339","GALNT3","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000169515","CCDC8","hsa-miR-211-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000152409","JMY","hsa-miR-324-5p"
"ENSG00000245532","NEAT1","ENSG00000119669","IRF2BPL","hsa-miR-329-3p,hsa-miR-124-3p,hsa-miR-362-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000111912","NCOA7","hsa-miR-377-3p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000213983","AP1G2","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000166123","GPT2","hsa-miR-211-5p,hsa-miR-124-3p,hsa-miR-204-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000185697","MYBL1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-377-3p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000176928","GCNT4","hsa-miR-320b,hsa-let-7i-5p,hsa-miR-320d,hsa-miR-320c,hsa-let-7e-5p,hsa-let-7g-5p,hsa-miR-320a,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000214357","NEURL1B","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000007968","E2F2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000152503","TRIM36","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000167601","AXL","hsa-miR-324-5p"
"ENSG00000245532","NEAT1","ENSG00000145685","LHFPL2","hsa-miR-377-3p"
"ENSG00000245532","NEAT1","ENSG00000170153","RNF150","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000152556","PFKM","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000197959","DNM3","hsa-miR-342-3p"
"ENSG00000245532","NEAT1","ENSG00000124813","RUNX2","hsa-miR-320b,hsa-miR-320d,hsa-miR-211-5p,hsa-miR-320c,hsa-miR-320a,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000138834","MAPK8IP3","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000081189","MEF2C","hsa-miR-211-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000120708","TGFBI","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000112276","BVES","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000145703","IQGAP2","hsa-let-7i-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000143375","CGN","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000174574","AKIRIN1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262,hsa-miR-339-5p"
"ENSG00000245532","NEAT1","ENSG00000152661","GJA1","hsa-miR-342-3p"
"ENSG00000245532","NEAT1","ENSG00000130164","LDLR","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000171105","INSR","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000121039","RDH10","hsa-let-7i-5p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000072415","PALS1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000198589","LRBA","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000170571","EMB","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000182054","IDH2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000087299","L2HGDH","hsa-let-7i-5p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000106397","PLOD3","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000169116","PARM1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000148468","FAM171A1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000182379","NXPH4","hsa-miR-211-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000175265","GOLGA8A","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000099219","ERMP1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000215252","GOLGA8B","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000122644","ARL4A","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000143797","MBOAT2","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262,hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000172379","ARNT2","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000163872","YEATS2","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000099250","NRP1","hsa-miR-320b,hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-320d,hsa-miR-342-3p,hsa-miR-211-5p,hsa-miR-320c,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4429,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-204-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000118503","TNFAIP3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000105974","CAV1","hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000197930","ERO1A","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000183723","CMTM4","hsa-miR-320b,hsa-miR-320d,hsa-miR-324-5p,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000177105","RHOG","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000124785","NRN1","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000172840","PDP2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000136720","HS6ST1","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000070159","PTPN3","hsa-let-7g-5p"
"ENSG00000245532","NEAT1","ENSG00000163399","ATP1A1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000131242","RAB11FIP4","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000119866","BCL11A","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-211-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-124-3p,hsa-miR-204-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000102362","SYTL4","hsa-miR-329-3p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000049130","KITLG","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-211-5p,hsa-miR-181c-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000134690","CDCA8","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000110987","BCL7A","hsa-let-7i-5p,hsa-miR-329-3p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-362-3p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000161048","NAPEPLD","hsa-let-7i-5p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000165304","MELK","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000206538","VGLL3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000111206","FOXM1","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000119508","NR4A3","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-370-3p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000113742","CPEB4","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-let-7i-5p,hsa-miR-342-3p,hsa-miR-329-3p,hsa-miR-377-3p,hsa-miR-211-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-let-7e-5p,hsa-miR-4262,hsa-let-7g-5p,hsa-miR-204-5p,hsa-let-7f-5p,hsa-miR-362-3p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000178662","CSRNP3","hsa-let-7i-5p"
"ENSG00000245532","NEAT1","ENSG00000132205","EMILIN2","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000188153","COL4A5","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000113657","DPYSL3","hsa-miR-320b,hsa-miR-320d,hsa-miR-329-3p,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000168209","DDIT4","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000178878","APOLD1","hsa-miR-324-5p"
"ENSG00000245532","NEAT1","ENSG00000178999","AURKB","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000171848","RRM2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000169783","LINGO1","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000164683","HEY1","hsa-miR-320b,hsa-miR-181b-5p,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000118257","NRP2","hsa-miR-377-3p"
"ENSG00000245532","NEAT1","ENSG00000187605","TET3","hsa-let-7i-5p,hsa-miR-324-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000137872","SEMA6D","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000164761","TNFRSF11B","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000112182","BACH2","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-let-7e-5p,hsa-miR-4262,hsa-miR-124-3p,hsa-miR-339-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000151229","SLC2A13","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000106772","PRUNE2","hsa-miR-329-3p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000153162","BMP6","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000173698","ADGRG2","hsa-miR-342-3p"
"ENSG00000245532","NEAT1","ENSG00000204291","COL15A1","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000164976","MYORG","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000221978","CCNL2","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000155254","MARVELD1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000109436","TBC1D9","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-329-3p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000198108","CHSY3","hsa-miR-320b,hsa-let-7i-5p,hsa-miR-320d,hsa-miR-320c,hsa-let-7e-5p,hsa-let-7g-5p,hsa-miR-320a,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000165300","SLITRK5","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000139998","RAB15","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-miR-339-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000153944","MSI2","hsa-miR-320b,hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-320d,hsa-miR-320c,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000051180","RAD51","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000115107","STEAP3","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000155380","SLC16A1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000153291","SLC25A27","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000172986","GXYLT2","hsa-miR-377-3p"
"ENSG00000245532","NEAT1","ENSG00000091622","PITPNM3","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000183718","TRIM52","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000155974","GRIP1","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000134871","COL4A2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000213923","CSNK1E","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000177181","RIMKLA","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000179431","FJX1","hsa-miR-211-5p,hsa-miR-204-5p"
"ENSG00000245532","NEAT1","ENSG00000196628","TCF4","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000142634","EFHD2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000124107","SLPI","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000165449","SLC16A9","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000141622","RNF165","hsa-let-7i-5p,hsa-miR-329-3p,hsa-miR-377-3p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-362-3p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000163624","CDS1","hsa-miR-324-5p"
"ENSG00000245532","NEAT1","ENSG00000168291","PDHB","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000182985","CADM1","hsa-miR-342-3p"
"ENSG00000245532","NEAT1","ENSG00000168743","NPNT","hsa-miR-329-3p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000128268","MGAT3","hsa-miR-329-3p,hsa-miR-211-5p,hsa-miR-324-5p,hsa-miR-204-5p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000160179","ABCG1","hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000135547","HEY2","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-4262"
"ENSG00000245532","NEAT1","ENSG00000118971","CCND2","hsa-miR-320b,hsa-let-7i-5p,hsa-miR-320d,hsa-miR-211-5p,hsa-miR-320c,hsa-let-7e-5p,hsa-miR-4429,hsa-miR-124-3p,hsa-let-7g-5p,hsa-miR-320a,hsa-miR-204-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000155926","SLA","hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-181c-5p,hsa-miR-181d-5p"
"ENSG00000245532","NEAT1","ENSG00000175305","CCNE2","hsa-miR-370-3p"
"ENSG00000245532","NEAT1","ENSG00000172340","SUCLG2","hsa-let-7i-5p,hsa-let-7e-5p,hsa-miR-124-3p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000153130","SCOC","hsa-miR-320b,hsa-miR-181b-5p,hsa-miR-181a-5p,hsa-miR-320d,hsa-miR-320c,hsa-miR-181c-5p,hsa-miR-181d-5p,hsa-miR-320a"
"ENSG00000245532","NEAT1","ENSG00000145623","OSMR","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000182752","PAPPA","hsa-let-7i-5p,hsa-miR-329-3p,hsa-miR-377-3p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-miR-339-5p,hsa-let-7f-5p,hsa-miR-362-3p,hsa-miR-98-5p"
"ENSG00000245532","NEAT1","ENSG00000173801","JUP","hsa-miR-329-3p,hsa-miR-362-3p"
"ENSG00000245532","NEAT1","ENSG00000211584","SLC48A1","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000245532","NEAT1","ENSG00000153317","ASAP1","hsa-let-7i-5p,hsa-let-7e-5p,hsa-let-7g-5p,hsa-let-7f-5p,hsa-miR-98-5p"
